Consumer_Address_Key,Consumer_Address_Country_Code_Key,Consumer_Address_Last_Update_Source_System_Key,Consumer_Address_Last_Postal_Opt_In_Opt_Out_Update_Source_System_Key,Consumer_Key,Consumer_Address_Type_Code_Key,Consumer_Address_Record_Valid_From_Date,Consumer_Address_Record_Valid_To_Date,HUI,Consumer_Address_Current_Record_Indicator,Consumer_Address_Postal_Opt_In_Opt_Out_Indicator,Consumer_Address_Postal_Opt_In_Opt_Out_Update_Date,Consumer_Address_Source_Last_Update_Date,Consumer_Line1_Address,Consumer_Line2_Address,Consumer_Line3_Address,Consumer_Address_City_Name,Consumer_Address_Zip_Code,Consumer_Address_Melissa_Identifier,Consumer_Address_Melissa_Delivery_Type_Code,Consumer_Address_Melissa_Result_Code,Consumer_Address_Melissa_Quality_Score_Code,Consumer_Address_Record_Created_Timestamp,Consumer_Address_Record_Modified_Timestamp
1,1,229,564,934212,937,2021-04-26,2022-08-24,"771 Martin StreetsBurtonfurt, IA 56443",0,0,2023-01-20,2021-04-22,null,null,null,Hinesshire,38940,null,null,null,Valid,2022-04-19 04:41:59,2022-05-24 00:57:20
1,3,571,707,938558,248,2023-04-26,2023-11-21,"830 Casey IsleParkerborough, WI 80517",0,0,2023-03-03,2022-11-17,null,null,null,North Willieside,49282,null,null,null,Valid,2021-09-30 02:35:18,2023-09-01 16:24:10
1,2,925,712,941923,483,2024-01-14,2024-01-21,"469 Gibson RapidPamelaville, CO 40270",1,0,2023-08-22,2022-06-25,null,null,null,South Jenniferside,49670,null,null,null,Valid,2021-10-03 05:17:47,2022-01-23 16:11:07
1,3,98,335,947180,731,2021-04-11,2023-12-15,"899 Angela WalkMollyville, IL 71980",1,0,2022-08-28,2022-04-07,null,null,null,East Emily,99466,null,null,null,Valid,2021-07-08 04:51:20,2022-05-02 22:48:15
1,1,896,200,953846,129,2022-12-27,2023-06-03,"4520 Byrd CrossroadEast Colin, IL 95423",0,1,2022-12-22,2021-09-14,null,null,null,Christopherfurt,23039,null,null,null,Invalid,2022-01-02 22:03:02,2023-10-18 21:47:37
1,3,598,900,982206,398,2021-10-09,2023-09-09,"0756 James Isle Suite 603New Matthew, WA 75061",0,1,2023-07-10,2023-12-22,null,null,null,Jasonfurt,25775,null,null,null,Suspicious,2022-10-12 22:56:45,2022-12-01 13:56:01
1,3,669,156,1019483,817,2023-11-17,2023-11-18,"405 Villanueva PassageSantosville, MH 20682",0,0,2023-04-30,2022-02-08,null,null,null,West Laura,68523,null,null,null,Valid,2023-05-20 04:41:59,2023-06-18 20:38:23
1,1,151,426,1022339,530,2022-01-18,2022-03-05,"75452 Stephanie HillsColemanport, MT 35958",0,1,2021-09-07,2021-08-09,null,null,null,Tammyville,29364,null,null,null,Valid,2023-07-04 21:09:53,2023-10-13 12:40:35
1,3,586,884,1032062,611,2021-04-01,2021-09-23,"4033 Lewis Prairie Apt. 276Mariefurt, MH 15565",0,1,2022-08-04,2022-02-28,null,null,null,North Emilyside,97157,null,null,null,Valid,2022-08-12 17:09:00,2023-02-04 17:47:44
1,3,612,882,1035838,750,2021-03-21,2022-12-02,"8074 Henry Plain Apt. 496East Joshuaview, AL 23822",0,0,2022-03-14,2024-01-23,null,null,null,North Heatherview,27402,null,null,null,Valid,2022-09-22 10:22:44,2022-12-28 01:59:29
1,3,719,740,1041410,670,2021-09-14,2023-07-06,"45160 Rogers Crescent Apt. 910Port Stephanie, MS 75725",1,1,2023-02-11,2021-11-30,null,null,null,Patrickborough,68342,null,null,null,Suspicious,2022-04-25 10:24:53,2022-06-11 04:42:11
1,1,168,838,1044735,960,2022-11-16,2023-10-26,"17907 Hurst PortsLake Jacobberg, LA 05290",1,0,2022-03-23,2023-08-20,null,null,null,Aliceville,32574,null,null,null,Valid,2022-01-18 09:58:33,2023-05-09 06:13:08
1,3,574,602,1053291,109,2023-04-21,2023-07-06,"3958 Jones Green Suite 040Shorthaven, TN 43152",1,1,2021-02-17,2023-01-15,null,null,null,Sanchezside,36526,null,null,null,Valid,2022-11-26 05:29:14,2023-04-18 04:40:01
1,1,485,543,1059405,180,2021-04-10,2023-07-06,"7266 Lori MallJamesbury, NV 16650",0,1,2021-02-04,2021-06-07,null,null,null,Lake Laurieshire,85313,null,null,null,Valid,2023-08-20 13:41:11,2023-11-17 02:00:16
1,2,147,578,1063608,342,2023-11-03,2024-01-15,"1349 Pearson Lane Suite 973Mariatown, VA 07659",1,0,2023-06-13,2022-01-11,null,null,null,East Jessica,34926,null,null,null,Valid,2023-06-29 04:15:57,2024-01-11 03:50:24
1,1,677,879,1063944,255,2023-02-15,2023-10-30,"32268 Lowery MountEast Monica, MH 42789",0,1,2021-03-04,2022-08-02,null,null,null,Barbaramouth,94019,null,null,null,Valid,2022-11-12 16:13:21,2023-03-14 16:24:51
1,1,878,378,1088952,611,2022-11-24,2023-01-15,"173 Kimberly Via Apt. 209Adamton, NE 10791",1,1,2022-09-06,2023-02-28,null,null,null,Hickschester,59347,null,null,null,Invalid,2023-11-29 15:01:24,2024-01-21 10:02:19
1,3,412,183,1093552,170,2022-10-03,2023-05-06,"0590 Lowe Alley Apt. 289North Stephaniebury, CT 47549",1,0,2022-01-06,2021-03-30,null,null,null,Teresatown,47340,null,null,null,Valid,2023-02-20 18:02:13,2023-08-05 12:20:13
1,2,582,522,1102233,692,2021-02-12,2022-03-06,"38404 Travis TurnpikeSmithfort, VI 14011",1,0,2023-03-15,2022-01-11,null,null,null,North Stephenton,56507,null,null,null,Valid,2023-03-24 21:27:22,2023-04-18 07:06:13
1,1,302,156,1136918,601,2022-06-16,2023-05-19,USCGC WilsonFPO AA 06110,0,1,2021-07-15,2023-05-28,null,null,null,Littleborough,00848,null,null,null,Valid,2023-02-16 18:16:12,2023-12-25 13:21:32
1,3,40,666,1139565,277,2021-03-14,2022-08-27,"PSC 4074, Box 9552APO AE 36140",1,1,2022-10-16,2021-11-02,null,null,null,West Kimberly,12154,null,null,null,Valid,2022-10-28 15:45:06,2022-11-25 12:57:25
1,2,798,373,1143031,509,2022-01-03,2023-03-16,"655 Heather CreekSouth Dwayne, NH 33697",1,0,2022-01-03,2021-11-08,null,null,null,Lake Shane,23677,null,null,null,Valid,2021-02-17 01:36:25,2022-11-26 21:31:11
1,3,799,80,1144282,507,2021-06-15,2022-03-28,"28610 Devin VillagesNew Stanleyfort, WY 77619",1,1,2023-11-24,2021-11-04,null,null,null,West Jamesview,87728,null,null,null,Valid,2022-01-17 13:27:16,2023-08-19 02:28:27
1,1,864,517,1146787,615,2022-02-08,2023-05-07,"74543 Craig SpringWest Kathyland, VI 54575",1,1,2022-04-01,2023-03-30,null,null,null,Newtonchester,77392,null,null,null,Valid,2021-01-25 17:26:45,2021-11-21 23:53:00
1,3,920,729,1179919,977,2023-12-29,2024-01-03,"8885 Dawn CrescentJimenezville, NV 58144",1,1,2023-12-08,2021-11-01,null,null,null,Ericport,95704,null,null,null,Valid,2022-09-21 12:39:14,2023-03-17 05:50:07
1,1,814,300,1206297,8,2021-09-21,2023-03-11,"766 Lindsay RouteEast Debra, IN 19232",1,0,2021-04-10,2024-01-09,null,null,null,Port Gordonberg,30005,null,null,null,Valid,2021-07-08 04:05:52,2023-09-13 19:39:23
1,1,639,599,1247850,964,2022-07-11,2023-11-02,"674 Shane Road Suite 319Shelleybury, WV 51594",1,0,2021-02-16,2022-09-06,null,null,null,Schmidtmouth,17334,null,null,null,Valid,2022-01-20 21:14:30,2023-02-16 11:21:50
1,2,780,336,1270449,968,2023-03-08,2023-06-06,Unit 9266 Box 8378DPO AA 21192,1,1,2022-06-05,2021-05-26,null,null,null,Grayfurt,21395,null,null,null,Valid,2022-01-07 04:31:59,2023-10-18 02:46:57
1,3,833,123,1274339,992,2022-12-04,2023-09-24,"189 Jackie SquaresPort Seth, GA 73360",1,1,2021-05-19,2023-10-25,null,null,null,North Sarah,98152,null,null,null,Valid,2022-04-21 12:43:34,2023-09-10 07:14:59
1,1,747,941,1303779,745,2023-03-15,2023-09-19,"14244 Gross Terrace Apt. 387Brentborough, PA 85239",0,1,2022-08-12,2024-01-20,null,null,null,East Laurentown,63584,null,null,null,Suspicious,2023-04-06 16:28:47,2023-05-03 14:41:26
1,3,642,776,1309931,27,2023-12-26,2024-01-12,"75992 Walter Shores Suite 172South Brandonport, FL 88940",1,0,2022-03-17,2022-02-17,null,null,null,Port Kevinland,65752,null,null,null,Valid,2021-02-25 18:32:43,2021-05-21 12:36:41
1,1,413,695,1316008,861,2021-05-09,2023-07-13,"95155 Nathan Spring Apt. 411New Georgeton, VI 47087",0,0,2023-11-16,2023-12-24,null,null,null,Hillton,36162,null,null,null,Valid,2022-10-29 00:11:21,2023-06-16 05:18:30
1,1,794,294,1334428,894,2021-07-14,2021-10-24,"0450 Christopher Islands Suite 407Parkerburgh, WV 99670",1,0,2023-12-29,2023-05-20,null,null,null,Kelleyberg,52742,null,null,null,Valid,2021-06-01 05:36:47,2023-05-27 20:21:56
1,3,194,825,1340249,502,2023-03-24,2023-04-08,"49521 Carrie CovesGibbsberg, MP 75605",0,0,2021-09-30,2022-11-15,null,null,null,East Kevin,99699,null,null,null,Invalid,2021-09-09 16:37:37,2023-04-15 17:57:19
1,1,245,718,1341344,920,2023-09-17,2023-12-28,"043 Peterson Road Apt. 001Barnesshire, RI 64715",1,0,2023-05-20,2022-10-12,null,null,null,Dorothyfort,10305,null,null,null,Invalid,2022-03-06 22:17:15,2023-01-05 19:55:43
1,2,884,112,1369975,325,2023-09-30,2024-01-17,"08048 Murphy Creek Suite 924Port Courtneyton, ND 14898",0,0,2023-07-05,2022-06-22,null,null,null,Port Thomas,95203,null,null,null,Valid,2023-03-22 19:42:57,2023-04-02 10:14:58
1,1,950,794,1370168,707,2023-03-04,2023-12-12,"7730 Haney Port Suite 447Lake John, ID 47656",0,0,2023-05-23,2021-10-13,null,null,null,Lake Josephbury,38304,null,null,null,Valid,2023-12-06 10:46:31,2024-01-16 12:37:35
1,1,110,112,1379657,125,2021-06-13,2022-09-26,"80100 Christopher Underpass Apt. 808Villanuevatown, VT 66105",0,1,2022-06-15,2023-06-01,null,null,null,Lake Brianshire,55380,null,null,null,Valid,2021-03-12 21:41:13,2023-08-24 10:24:05
1,3,362,676,1380900,381,2023-11-07,2023-12-25,"61433 Sharon Spurs Suite 464New Terri, VA 00910",1,1,2023-05-11,2023-08-20,null,null,null,Lake Elizabeth,78501,null,null,null,Invalid,2023-11-28 09:40:30,2024-01-09 18:58:53
1,1,231,900,1382565,532,2023-08-07,2023-12-16,"82045 Cain VillagePort John, KY 20564",1,0,2023-04-11,2021-10-28,null,null,null,North Joshua,70219,null,null,null,Valid,2023-12-17 08:53:15,2023-12-18 07:08:48
1,1,94,23,1389371,615,2022-05-14,2023-08-30,"9074 Larson Ridges Apt. 059Mosesmouth, AK 00874",1,1,2021-11-29,2022-09-29,null,null,null,Robersonburgh,14296,null,null,null,Suspicious,2023-06-19 14:19:00,2023-09-07 07:06:06
1,1,260,783,1394201,926,2022-01-19,2022-11-13,"2596 Andrew Plains Suite 480Lake Ashleyfurt, WV 31000",1,0,2023-12-17,2023-02-28,null,null,null,Fullerland,25154,null,null,null,Valid,2021-12-14 10:23:45,2022-08-17 09:45:59
1,3,493,523,1433885,278,2021-10-06,2022-09-20,"64716 Marsh Parkways Apt. 489Myersburgh, PR 91961",0,1,2021-06-11,2022-09-21,null,null,null,West Jason,45587,null,null,null,Valid,2022-08-20 19:50:11,2023-04-21 05:57:26
1,2,508,24,1443287,238,2022-12-17,2023-05-26,"830 Rachel ShoresLeonardmouth, NH 91769",0,0,2023-10-02,2021-05-29,null,null,null,Batesshire,30897,null,null,null,Invalid,2021-06-12 13:50:29,2022-07-29 00:49:35
1,2,331,499,1448033,89,2021-05-23,2023-01-20,"1224 Stephen KeyEast Carlosborough, VI 85638",1,1,2023-01-24,2023-10-16,null,null,null,North Jenniferstad,06058,null,null,null,Valid,2023-12-23 13:42:54,2023-12-31 10:13:47
1,3,788,533,1448917,425,2022-11-03,2023-11-14,"700 Bailey ForkKyliebury, OR 24786",1,1,2022-04-26,2024-01-07,null,null,null,Christopherstad,56651,null,null,null,Valid,2022-03-07 11:03:24,2022-06-05 22:45:42
1,1,74,846,1449874,60,2023-02-01,2023-02-09,"2624 Pope Meadows Apt. 911Jonathonberg, NM 54872",1,0,2022-08-30,2021-09-13,null,null,null,Jonathanland,38534,null,null,null,Valid,2022-02-14 22:08:05,2023-12-08 08:17:56
1,2,790,156,1473751,23,2023-05-22,2023-07-20,"247 Sarah Shoals Apt. 919West Jillton, MP 60740",0,1,2021-12-15,2022-02-15,null,null,null,Warnertown,32887,null,null,null,Valid,2021-09-27 20:27:28,2023-12-07 21:43:59
1,2,59,232,1476640,59,2021-10-09,2023-04-12,"385 Williams SummitEast Cassandra, VT 88116",0,1,2021-10-01,2022-07-17,null,null,null,Campbellchester,71828,null,null,null,Valid,2021-08-23 05:30:41,2023-06-27 06:03:41
1,2,639,992,1478101,974,2021-10-06,2023-07-17,"PSC 4275, Box 5028APO AP 07726",0,1,2023-02-18,2023-01-15,null,null,null,Bennettland,24894,null,null,null,Valid,2023-02-14 11:58:21,2023-07-01 04:10:55
1,3,928,583,1480691,185,2023-06-23,2023-08-02,"7933 Jose Causeway Suite 468South William, RI 14056",0,1,2021-08-28,2022-06-14,null,null,null,New Peter,85548,null,null,null,Valid,2023-06-28 21:56:42,2023-09-03 17:39:08
1,3,19,132,1484526,215,2023-08-03,2023-12-05,"06236 Austin Avenue Apt. 414North Lynn, NV 12020",1,1,2021-12-14,2021-04-13,null,null,null,Collinshaven,98419,null,null,null,Valid,2021-05-13 05:43:58,2022-08-24 17:37:05
1,3,621,144,1488322,71,2023-11-07,2023-11-24,"775 Joseph LoafShawnview, AR 71160",1,0,2023-11-27,2023-06-20,null,null,null,Pamelaport,45737,null,null,null,Suspicious,2022-07-26 16:56:47,2023-03-21 05:45:05
1,2,369,297,1489968,823,2021-05-03,2022-04-10,"752 Ware Island Suite 120Wilsonside, OR 16332",1,1,2022-02-17,2021-06-29,null,null,null,Ericport,22639,null,null,null,Valid,2023-01-20 03:08:03,2023-06-03 01:46:06
1,1,164,599,1498109,369,2022-05-11,2022-10-30,Unit 4786 Box 0341DPO AA 11351,1,1,2023-08-17,2021-04-18,null,null,null,New Brian,53946,null,null,null,Valid,2023-07-18 02:47:02,2023-09-08 03:41:36
1,2,283,98,1506451,184,2021-04-27,2023-04-18,USNV HernandezFPO AE 05877,0,0,2021-04-25,2023-11-28,null,null,null,Kennethfurt,72505,null,null,null,Valid,2022-11-27 16:44:43,2023-06-15 19:00:31
1,2,876,716,1510945,579,2022-04-14,2023-03-28,"9716 Craig Neck Apt. 069Lake Caitlinland, PW 75991",0,0,2023-01-21,2022-03-21,null,null,null,Fitzpatrickfort,99503,null,null,null,Valid,2023-09-18 16:21:23,2024-01-23 16:22:32
1,3,306,3,1532365,107,2022-03-04,2023-06-07,"00447 Baird Court Apt. 300North Lauren, UT 34440",1,0,2021-06-06,2021-09-02,null,null,null,Lake Danielborough,19405,null,null,null,Valid,2022-04-25 21:47:11,2023-06-20 09:13:13
1,3,456,340,1542528,207,2021-12-26,2022-11-15,"812 Joanne Rapid Apt. 433North Emily, ME 27201",0,1,2021-12-27,2021-07-24,null,null,null,East Kelli,42055,null,null,null,Valid,2021-12-14 17:59:18,2022-03-10 23:44:07
1,1,857,552,1544561,117,2023-09-30,2023-12-11,"75733 Devon HillBakermouth, FM 39865",1,1,2023-11-05,2022-11-09,null,null,null,Andreachester,56685,null,null,null,Valid,2023-09-29 20:31:02,2023-11-22 14:40:49
1,1,861,704,1545246,70,2023-06-15,2023-11-05,"1124 Cheryl Plaza Suite 458North Nathanchester, AS 36423",1,1,2023-11-19,2021-03-11,null,null,null,Ramirezview,33084,null,null,null,Valid,2021-10-25 18:54:22,2022-08-09 06:34:49
1,3,30,609,1554577,123,2023-05-10,2023-11-08,USNV MartinFPO AA 35185,1,0,2023-08-13,2023-06-18,null,null,null,North Nathanstad,72669,null,null,null,Valid,2023-12-18 05:56:12,2023-12-21 16:03:11
1,2,618,110,1555223,346,2021-03-02,2022-03-28,"9847 William Orchard Apt. 524Kennethview, GU 19788",0,0,2022-02-07,2021-03-24,null,null,null,West Michael,81990,null,null,null,Valid,2021-06-28 18:38:42,2023-02-27 07:31:45
1,2,901,765,1570354,1,2022-01-04,2022-05-31,"8668 Goodwin TurnpikeShorthaven, CO 75127",0,1,2021-10-13,2023-04-18,null,null,null,Erinport,89508,null,null,null,Valid,2021-06-12 17:45:35,2023-05-29 03:52:55
1,2,427,574,1571595,301,2021-03-26,2022-02-17,"02275 Johnson Turnpike Apt. 414Williamfort, OH 60734",1,1,2023-11-20,2022-01-09,null,null,null,Williamstown,69276,null,null,null,Valid,2024-01-12 12:02:29,2024-01-23 08:35:20
1,2,343,395,1605987,825,2022-06-07,2023-06-13,"PSC 6582, Box 7749APO AE 13928",1,0,2021-06-10,2021-12-18,null,null,null,New Mariastad,35096,null,null,null,Invalid,2022-04-08 12:12:51,2022-04-22 17:00:43
1,1,596,55,1611090,763,2022-04-17,2023-12-13,"6845 Gardner Stream Apt. 567Nancyhaven, WY 23579",1,0,2021-07-04,2021-06-17,null,null,null,Port Patricia,10372,null,null,null,Valid,2021-04-28 16:56:01,2021-05-21 04:49:50
1,1,227,652,1613071,114,2023-03-19,2023-12-31,"4619 Chelsea SummitBrandystad, MN 55501",0,0,2021-12-19,2022-03-15,null,null,null,Sethshire,59625,null,null,null,Valid,2021-09-03 07:45:37,2021-11-27 18:23:57
1,3,282,204,1615924,893,2021-02-05,2023-03-21,"685 Ball Knoll Suite 679Vasquezfurt, AL 68894",0,1,2021-09-15,2024-01-03,null,null,null,New Carlyton,39883,null,null,null,Valid,2021-10-22 15:17:44,2021-12-09 20:00:02
1,2,609,475,1616035,888,2023-06-28,2023-10-10,"9869 Roger Turnpike Apt. 040Shortberg, IN 26140",0,1,2021-08-26,2023-01-26,null,null,null,Michaelville,75725,null,null,null,Valid,2023-04-18 14:50:47,2023-08-05 23:57:10
1,1,148,745,1616541,786,2022-08-02,2023-12-07,"16695 Ashley FerryNew Tylerview, PW 42356",1,0,2022-02-27,2021-03-10,null,null,null,Port Rebekahview,25665,null,null,null,Valid,2021-08-07 02:31:20,2023-06-23 07:25:39
1,3,175,674,1621868,296,2021-06-29,2022-10-31,"57652 Brandon ClubNorth Jillshire, TX 42837",1,1,2022-11-23,2023-12-30,null,null,null,Jonesside,43392,null,null,null,Valid,2021-09-11 08:50:12,2022-06-13 02:03:26
1,1,160,551,1629568,362,2023-04-15,2023-06-06,"838 Tommy Mills Suite 954Port Donna, NM 74873",1,0,2021-03-04,2021-08-04,null,null,null,Susanview,47262,null,null,null,Valid,2023-05-08 00:19:13,2023-07-17 19:46:35
1,2,656,298,1632570,37,2023-11-10,2023-11-11,"3936 Michael LocksNew Theresa, DC 15369",1,1,2023-04-24,2022-09-20,null,null,null,Port Susanview,62983,null,null,null,Valid,2022-03-26 07:18:42,2022-09-22 13:34:06
1,3,52,915,1632588,279,2023-06-17,2023-10-14,"9768 Curry TunnelPort Justin, MS 34227",0,0,2022-11-10,2023-10-13,null,null,null,Edwardsmouth,60616,null,null,null,Invalid,2022-01-01 11:17:25,2023-04-24 04:25:56
1,2,548,538,1637127,744,2022-06-08,2022-08-02,"5351 Erin DaleMcclureborough, MH 01404",0,1,2024-01-03,2021-04-30,null,null,null,West Ryan,62699,null,null,null,Valid,2022-07-17 03:11:17,2022-11-22 02:30:30
1,3,449,508,1645592,472,2023-01-28,2023-11-27,"08080 David Parks Suite 750South Christopherstad, MA 50219",0,1,2021-09-19,2023-09-02,null,null,null,Duncanbury,29622,null,null,null,Valid,2023-11-22 20:48:21,2023-12-04 04:19:51
1,3,813,186,1649054,965,2022-06-12,2023-09-19,"9687 Kristen Port Apt. 931North Joshua, WI 89151",1,0,2022-03-08,2023-03-28,null,null,null,North Christopherburgh,03778,null,null,null,Valid,2021-06-01 07:26:55,2022-10-02 14:22:37
1,3,365,820,1674578,720,2022-02-12,2022-09-17,"400 Davis RapidsLake Heather, AL 41554",0,0,2023-04-28,2021-04-06,null,null,null,New Paulhaven,66466,null,null,null,Valid,2022-05-25 10:45:23,2022-10-13 11:38:43
1,3,930,656,1693957,471,2021-10-19,2022-05-13,"79946 Jennifer Lane Suite 289Port Adamport, WA 12957",0,0,2023-08-01,2022-11-30,null,null,null,Hudsontown,48379,null,null,null,Valid,2022-04-21 14:37:36,2023-06-10 20:54:32
1,2,877,411,1700555,886,2021-02-23,2021-08-17,"742 Steven UnionWest Jennifer, NC 73832",1,1,2021-04-27,2021-01-29,null,null,null,West Royview,38672,null,null,null,Suspicious,2023-06-29 17:06:18,2023-10-17 04:11:16
1,3,203,374,1712933,529,2023-10-05,2023-10-11,"6944 Kaitlin SpurSouth Kenneth, NM 95762",0,1,2024-01-16,2023-06-15,null,null,null,Port Ruthstad,25463,null,null,null,Invalid,2023-07-22 01:04:24,2023-08-22 15:18:26
1,3,765,797,1725148,980,2023-01-10,2023-04-23,"31843 Davis Fort Apt. 236North Amy, FM 35945",0,1,2021-07-21,2022-06-06,null,null,null,Shermanberg,62554,null,null,null,Valid,2023-06-12 07:48:06,2023-10-10 06:28:26
1,1,541,32,1733411,220,2022-09-13,2023-11-15,"597 Ryan Estate Suite 514Williamshaven, PA 10422",0,0,2021-07-28,2023-11-03,null,null,null,Angelaview,35778,null,null,null,Valid,2022-03-20 14:06:32,2022-03-27 08:07:40
1,1,6,609,1738921,709,2023-07-10,2023-12-22,Unit 6663 Box 7786DPO AE 42703,0,0,2023-10-08,2023-04-13,null,null,null,East Sherihaven,87433,null,null,null,Valid,2023-06-15 15:42:55,2023-07-16 23:43:52
1,2,81,426,1738959,442,2021-11-22,2022-04-01,"43470 Robert RampBeanton, GA 02080",1,1,2021-11-07,2022-06-28,null,null,null,Julieburgh,21808,null,null,null,Valid,2021-04-23 16:57:30,2021-06-22 12:01:59
1,3,96,391,1744004,565,2023-04-29,2023-06-20,"59444 Michael Turnpike Suite 404East Meganburgh, AR 31136",1,0,2021-04-29,2023-08-28,null,null,null,East Rachelberg,15634,null,null,null,Valid,2023-10-29 03:20:47,2023-12-16 09:03:53
1,1,853,705,1769307,830,2022-06-21,2022-10-07,"8990 Megan Shore Apt. 123Douglasmouth, AK 24272",0,0,2023-06-21,2021-07-24,null,null,null,Scotttown,18550,null,null,null,Valid,2021-07-18 19:14:07,2022-01-08 18:28:48
1,2,440,266,1770723,762,2022-01-29,2022-12-22,"1643 Travis JunctionsKathrynhaven, AL 78791",0,0,2022-01-18,2023-01-02,null,null,null,South Robert,25256,null,null,null,Invalid,2023-12-10 07:13:11,2024-01-25 09:37:00
1,2,146,266,1774181,839,2022-06-12,2023-10-24,"13492 Robert HeightsNew Davidfort, NC 48036",1,0,2023-11-23,2022-12-02,null,null,null,Frazierborough,28893,null,null,null,Valid,2022-08-01 19:41:17,2024-01-12 20:56:00
1,1,79,90,1782125,955,2023-08-26,2023-11-14,"9876 Renee Island Apt. 009Marychester, MS 27474",1,0,2021-10-18,2022-07-16,null,null,null,West Reginald,88792,null,null,null,Suspicious,2022-12-12 04:24:02,2023-04-07 15:07:59
1,1,353,545,1787091,412,2021-11-21,2022-08-20,"792 Wright UnderpassPort Emilychester, WI 55503",0,0,2022-04-27,2023-05-01,null,null,null,East Davidport,09514,null,null,null,Valid,2023-12-22 00:42:39,2024-01-10 00:16:51
1,2,110,930,1801104,928,2022-10-09,2023-08-27,"316 Roberts Rest Apt. 873Robertmouth, PW 05567",0,1,2021-06-02,2023-01-21,null,null,null,Alexfurt,15702,null,null,null,Valid,2022-01-15 22:07:39,2022-09-02 16:41:30
1,2,545,130,1802394,210,2022-10-04,2024-01-11,"879 Ricky Court Apt. 094Valdezfort, IA 21893",0,0,2022-07-01,2021-10-01,null,null,null,Connerstad,44063,null,null,null,Invalid,2022-01-17 21:57:38,2023-06-07 13:27:16
1,1,298,127,1824978,322,2023-03-04,2023-05-11,"69450 Joseph PinesNew Sarahton, OH 91739",1,1,2023-11-27,2023-08-03,null,null,null,Port Travis,12489,null,null,null,Valid,2023-02-06 22:27:20,2023-11-18 19:09:48
1,2,469,748,1832400,34,2022-05-29,2023-01-06,"422 Chambers GreenDavidfurt, VI 36802",1,1,2023-10-28,2023-02-13,null,null,null,Port Adamberg,15743,null,null,null,Valid,2023-12-27 15:50:10,2023-12-31 06:56:10
1,2,891,59,1855849,787,2022-10-06,2023-11-12,Unit 6339 Box 9274DPO AA 78055,1,0,2021-03-26,2021-10-09,null,null,null,Robertstad,40133,null,null,null,Valid,2021-02-08 15:38:17,2022-07-23 17:18:15
1,2,464,666,1869090,961,2022-01-24,2022-07-09,"5976 Sarah LocksLake Thomas, AZ 36399",0,0,2021-03-09,2022-05-30,null,null,null,Heatherborough,59110,null,null,null,Valid,2023-02-19 05:36:05,2023-07-15 07:18:06
1,2,638,76,1880566,502,2022-02-13,2023-11-25,"5237 Cruz Shores Apt. 977Parkside, IN 81924",0,0,2022-06-10,2021-05-28,null,null,null,West Alexander,97579,null,null,null,Valid,2021-11-30 18:56:26,2022-10-05 02:06:29
1,1,558,400,1882875,200,2021-09-18,2023-09-25,"PSC 1391, Box 4009APO AP 12572",1,0,2021-04-20,2022-10-12,null,null,null,Hardyview,19298,null,null,null,Valid,2021-04-20 20:56:16,2023-12-13 21:26:40
1,3,723,500,1885216,383,2022-02-11,2022-09-20,"89991 Ann Tunnel Suite 237New Chadfort, TN 85107",0,1,2023-07-15,2022-01-12,null,null,null,New Jeannefurt,99791,null,null,null,Valid,2022-04-18 21:14:35,2022-09-11 15:04:08
1,1,453,482,1917531,925,2021-05-27,2021-07-28,"524 Cheyenne CommonFrancotown, DC 63063",1,0,2021-03-05,2022-08-08,null,null,null,Mackland,25082,null,null,null,Valid,2021-05-30 16:21:37,2022-06-03 22:42:21
1,1,708,667,1928036,486,2023-06-26,2023-08-01,"116 Bailey RampNorth Michaelmouth, CT 34597",0,0,2023-01-23,2023-06-03,null,null,null,North Ryanmouth,85132,null,null,null,Valid,2022-04-20 10:27:32,2023-03-31 06:08:14
