Consumer_Phone_Key,Consumer_Phone_Country_Key,Consumer_Phone_Last_Update_Source_System_Key,Consumer_Phone_Last_Opt_In_Opt_Out_Update_Source_System_Key,Consumer_Phone_Mobile_Wallet_Opt_In_Opt_Out_Source_System_Code_Key,Consumer_Phone_Whatsapp_Opt_In_Opt_Out_Source_System_Code_Key,Consumer_Key,Consumer_Phone_Type_Code_Key,Consumer_Phone_Record_Valid_From_Date,Consumer_Phone_Record_Valid_To_Date,Consumer_International_Phone_Number,Consumer_Phone_Current_Record_Indicator,Consumer_Phone_Mobile_Wallet_Opt_In_Opt_Out_Indicator,Consumer_Phone_Whatsapp_Opt_In_Opt_Out_Indicator,Consumer_Phone_SMS_Opt_In_Opt_Out_Indicator,Consumer_Phone_SMS_Opt_In_Opt_Out_Update_Date,Consumer_Phone_Source_Last_Update_Date,Consumer_Phone_Country_Code_Number,Consumer_Phone_Number,Consumer_Phone_Melissa_Result_Code,Consumer_Phone_Melissa_Quality_Score_Code,Consumer_Phone_SMS_Last_Click_Timestamp,Consumer_Phone_Whatsapp_Last_Click_Timestamp,Consumer_Phone_Record_Created_Timestamp,Consumer_Phone_Record_Modified_Timestamp
1,3,878,188,182,356,847405,146,2022-10-05,2023-10-13,(810)315-0558x73322,1,0,0,0,2023-04-24,2023-11-06,0,0,null,Valid,2022-08-31 00:00:00.000000,2021-08-14 00:00:00.000000,2022-04-26 13:11:09.850508,2022-05-09 09:11:24.287120
1,1,430,621,549,821,852644,439,2021-09-20,2022-06-18,458-752-6662x6931,0,1,1,1,2022-08-09,2022-12-02,0,0,null,Invalid,2022-04-05 00:00:00.000000,2023-04-05 00:00:00.000000,2021-07-04 19:15:54.261112,2022-04-15 16:25:09.947822
1,2,676,870,914,8,852770,567,2022-12-11,2023-03-02,677.209.1126x04578,1,0,0,0,2021-02-03,2023-01-27,0,0,null,Valid,2021-03-23 00:00:00.000000,2021-02-13 00:00:00.000000,2023-01-18 23:30:21.244495,2023-04-17 03:37:09.813704
1,2,732,693,273,90,863410,799,2023-01-11,2023-11-18,8954011627,1,0,1,0,2021-09-03,2021-09-29,0,0,null,Valid,2021-03-23 00:00:00.000000,2023-06-02 00:00:00.000000,2023-01-19 16:18:09.412196,2023-09-20 20:12:38.504185
1,3,278,249,114,909,864498,428,2023-07-19,2023-11-14,(245)740-5187x04037,1,0,1,0,2023-01-29,2023-05-05,0,0,null,Valid,2023-09-07 00:00:00.000000,2022-10-14 00:00:00.000000,2021-06-29 03:53:24.114841,2023-07-22 13:25:13.602389
1,2,57,330,713,857,877436,391,2022-10-18,2023-11-20,9594344362,1,1,0,0,2021-11-25,2022-11-18,0,0,null,Valid,2021-05-24 00:00:00.000000,2023-09-01 00:00:00.000000,2023-04-18 21:23:23.229238,2023-12-01 11:42:28.895862
1,2,334,582,197,840,882197,423,2021-03-28,2024-01-04,001-795-354-5447x4845,1,0,1,1,2021-05-04,2023-09-01,0,0,null,Valid,2023-02-24 00:00:00.000000,2022-11-19 00:00:00.000000,2021-12-28 23:48:51.102567,2023-06-01 10:28:05.690414
1,1,329,76,36,841,891813,216,2023-01-11,2023-05-01,(530)686-9405,0,1,0,1,2023-08-30,2022-05-26,0,0,null,Valid,2022-11-04 00:00:00.000000,2021-11-13 00:00:00.000000,2021-10-22 12:06:03.022333,2023-08-14 00:01:05.377262
1,2,450,533,472,192,893301,174,2022-12-03,2023-08-28,523-932-2001,1,1,1,0,2024-01-04,2022-03-19,0,0,null,Valid,2022-06-30 00:00:00.000000,2023-12-08 00:00:00.000000,2021-07-10 23:41:32.219716,2023-05-25 13:32:41.426555
1,1,146,809,765,870,908835,462,2023-06-21,2023-08-09,653.605.1466,0,0,0,0,2021-04-30,2021-05-11,0,0,null,Invalid,2021-07-19 00:00:00.000000,2023-12-18 00:00:00.000000,2023-09-18 19:34:04.740327,2024-01-13 06:31:52.679228
1,3,66,533,523,962,909281,90,2023-04-21,2023-07-22,+1-284-278-2185x75559,0,1,0,1,2022-09-22,2023-02-06,0,0,null,Valid,2022-01-11 00:00:00.000000,2021-04-11 00:00:00.000000,2022-07-07 13:01:51.479201,2022-09-02 22:09:27.751600
1,3,802,290,376,425,922878,954,2021-07-15,2022-02-07,+1-510-968-8663x07731,0,0,0,1,2023-01-24,2022-03-08,0,0,null,Invalid,2021-09-19 00:00:00.000000,2023-10-15 00:00:00.000000,2023-01-21 03:27:54.353234,2023-09-16 21:25:15.202539
1,3,825,605,957,179,923339,376,2021-04-14,2022-11-15,923-272-7618x929,0,0,0,0,2022-08-02,2023-10-31,0,0,null,Valid,2022-11-12 00:00:00.000000,2023-01-08 00:00:00.000000,2022-01-24 21:36:20.795074,2023-11-23 16:47:20.145488
1,1,743,176,825,637,934212,455,2021-11-20,2023-05-28,360.781.6117,1,0,1,1,2023-02-20,2023-03-06,0,0,null,Valid,2023-05-24 00:00:00.000000,2021-06-02 00:00:00.000000,2022-07-20 13:43:01.384145,2023-10-02 19:37:16.602494
1,3,106,769,575,216,938558,420,2022-06-12,2022-08-05,(964)205-4156,1,0,0,1,2021-03-05,2021-02-22,0,0,null,Valid,2022-10-21 00:00:00.000000,2021-10-23 00:00:00.000000,2021-05-17 09:45:53.922412,2022-08-26 04:48:25.456069
1,3,722,129,877,538,941923,197,2023-06-03,2023-10-26,250.906.9341,1,1,0,1,2021-08-11,2021-07-12,0,0,null,Valid,2023-01-21 00:00:00.000000,2023-04-16 00:00:00.000000,2022-11-03 23:25:52.960446,2023-09-04 10:47:40.619362
1,3,387,289,686,318,947180,811,2023-11-30,2023-12-08,316.382.0605,1,0,0,0,2024-01-20,2023-07-29,0,0,null,Valid,2022-09-11 00:00:00.000000,2022-04-18 00:00:00.000000,2022-09-29 16:25:28.513860,2023-01-29 22:04:56.092482
1,1,170,972,107,539,953846,146,2021-10-21,2021-12-10,9018457186,0,1,1,0,2023-06-19,2021-04-13,0,0,null,Invalid,2022-08-01 00:00:00.000000,2022-07-10 00:00:00.000000,2021-04-06 20:42:15.735786,2022-09-12 16:15:18.017842
1,1,998,190,484,638,982206,674,2023-02-25,2023-07-22,(612)892-9974x060,0,0,1,1,2021-06-01,2022-06-15,0,0,null,Suspicious,2021-07-19 00:00:00.000000,2023-10-12 00:00:00.000000,2021-10-30 21:13:04.172645,2022-09-10 03:40:40.557385
1,3,198,998,942,402,1019483,591,2022-02-15,2023-05-04,675-506-5601x94359,1,0,0,0,2023-10-09,2023-12-12,0,0,null,Valid,2024-01-04 00:00:00.000000,2023-10-06 00:00:00.000000,2023-07-27 11:01:03.649232,2023-12-29 00:18:05.710401
1,3,433,92,622,417,1022339,843,2022-07-09,2022-09-07,3894889263,0,1,0,1,2023-01-20,2023-04-14,0,0,null,Valid,2021-11-18 00:00:00.000000,2021-12-11 00:00:00.000000,2021-06-23 10:45:48.292557,2023-08-04 22:34:39.782861
1,3,247,753,143,72,1032062,549,2021-04-14,2022-06-18,696.690.6945,0,1,1,0,2022-03-07,2024-01-23,0,0,null,Valid,2021-09-13 00:00:00.000000,2023-06-22 00:00:00.000000,2021-05-20 05:37:52.327520,2023-04-16 10:49:23.712575
1,1,917,352,374,840,1035838,713,2022-11-24,2023-05-18,(987)810-3880x2335,1,0,1,0,2022-06-24,2022-06-22,0,0,null,Valid,2024-01-09 00:00:00.000000,2023-08-02 00:00:00.000000,2024-01-12 10:31:53.026708,2024-01-23 19:53:54.700517
1,2,891,868,303,254,1041410,788,2021-03-26,2021-12-03,795-459-8370x53689,0,0,0,0,2021-10-06,2023-08-05,0,0,null,Suspicious,2023-08-01 00:00:00.000000,2023-11-05 00:00:00.000000,2021-08-27 20:46:34.690027,2022-04-22 00:01:04.224167
1,3,840,458,981,518,1044735,357,2022-07-28,2023-05-26,001-427-602-2691x8912,0,0,1,0,2022-11-26,2023-05-17,0,0,null,Valid,2022-10-28 00:00:00.000000,2023-06-13 00:00:00.000000,2023-08-27 02:19:27.895317,2024-01-06 09:41:48.981364
1,2,101,71,593,497,1053291,420,2022-06-16,2023-01-27,(642)363-7346,0,0,1,1,2023-05-17,2023-12-25,0,0,null,Valid,2022-10-16 00:00:00.000000,2023-04-19 00:00:00.000000,2023-04-16 02:35:33.961478,2023-06-19 19:44:55.137833
1,2,667,130,878,180,1059405,525,2023-05-26,2023-12-26,+1-457-840-1870x6348,1,0,0,1,2021-08-01,2022-09-20,0,0,null,Valid,2023-05-26 00:00:00.000000,2021-07-04 00:00:00.000000,2021-05-24 16:25:46.600654,2023-03-15 12:49:40.657167
1,1,264,818,860,810,1063608,260,2022-05-09,2022-05-10,(968)774-4634x276,1,1,1,0,2022-04-14,2021-07-06,0,0,null,Valid,2021-07-13 00:00:00.000000,2024-01-02 00:00:00.000000,2023-04-07 15:59:00.361417,2023-10-02 19:34:35.572029
1,3,630,716,940,324,1063944,818,2023-11-18,2023-12-18,001-921-981-4319x0142,0,0,0,0,2023-08-29,2021-08-16,0,0,null,Valid,2021-02-03 00:00:00.000000,2022-02-06 00:00:00.000000,2023-07-20 00:33:43.672321,2024-01-12 03:46:23.133902
1,2,163,562,297,384,1088952,542,2021-07-04,2024-01-17,457-756-2230x05482,0,0,1,0,2022-05-17,2022-04-11,0,0,null,Invalid,2022-03-22 00:00:00.000000,2021-10-30 00:00:00.000000,2023-03-10 16:25:34.889735,2023-09-06 09:30:11.954044
1,2,557,907,113,327,1093552,377,2021-05-25,2023-03-12,001-638-939-7867x883,1,0,0,1,2023-03-05,2021-07-24,0,0,null,Valid,2023-07-03 00:00:00.000000,2022-07-31 00:00:00.000000,2021-06-14 08:12:09.157325,2022-10-21 07:10:21.084363
1,2,91,520,160,892,1102233,499,2021-11-15,2023-02-07,(490)737-7774x0809,1,0,0,1,2023-11-25,2022-08-17,0,0,null,Valid,2023-05-20 00:00:00.000000,2023-06-08 00:00:00.000000,2022-12-19 07:59:23.054634,2023-06-07 21:47:59.595278
1,3,973,496,95,255,1136918,844,2022-06-01,2023-11-18,596-260-3798,0,1,0,1,2023-01-03,2024-01-03,0,0,null,Valid,2022-11-08 00:00:00.000000,2021-09-03 00:00:00.000000,2021-05-05 10:46:06.348072,2021-06-11 15:51:01.941193
1,3,271,521,538,478,1139565,92,2023-07-06,2023-07-26,409-534-9857,1,1,0,0,2021-03-11,2022-08-15,0,0,null,Valid,2022-02-25 00:00:00.000000,2023-08-09 00:00:00.000000,2022-05-16 17:20:30.184753,2023-09-21 05:51:16.969188
1,1,728,636,652,227,1143031,94,2021-10-21,2023-05-24,7556502114,0,0,0,1,2023-05-12,2023-08-23,0,0,null,Valid,2023-02-12 00:00:00.000000,2023-04-06 00:00:00.000000,2022-02-02 10:33:25.368948,2024-01-09 11:10:20.264985
1,2,483,213,623,930,1144282,224,2021-04-04,2022-08-15,740.692.2247x5355,1,1,1,1,2024-01-12,2023-07-11,0,0,null,Valid,2021-08-15 00:00:00.000000,2021-10-03 00:00:00.000000,2022-10-08 05:48:08.037694,2024-01-15 07:30:38.125612
1,2,130,363,978,180,1146787,61,2023-09-14,2023-11-16,401.245.9830x244,0,1,0,0,2023-01-02,2022-11-28,0,0,null,Valid,2021-09-01 00:00:00.000000,2021-06-04 00:00:00.000000,2022-09-29 13:25:02.907353,2023-12-21 05:23:05.506669
1,2,106,730,889,232,1179919,156,2023-10-18,2023-11-15,206-683-3259x34671,0,1,1,1,2024-01-09,2023-07-27,0,0,null,Valid,2023-11-15 00:00:00.000000,2021-09-18 00:00:00.000000,2023-03-11 06:38:32.983350,2023-04-10 18:15:57.651147
1,1,804,332,334,164,1206297,372,2021-12-31,2023-03-23,+1-353-645-1278,1,1,0,1,2022-03-06,2023-12-31,0,0,null,Valid,2023-10-18 00:00:00.000000,2021-08-04 00:00:00.000000,2021-02-05 00:42:28.484205,2021-08-28 12:33:48.341824
1,1,984,613,725,23,1247850,561,2021-07-12,2023-10-19,965.957.2679,1,1,1,0,2023-04-21,2021-09-30,0,0,null,Valid,2021-02-01 00:00:00.000000,2021-01-26 00:00:00.000000,2023-09-01 07:03:43.929450,2024-01-15 13:31:21.397699
1,3,419,579,168,174,1270449,463,2023-09-09,2023-12-10,4414567407,0,1,0,1,2021-04-15,2021-03-05,0,0,null,Valid,2021-04-19 00:00:00.000000,2021-12-25 00:00:00.000000,2021-10-23 13:46:53.153570,2023-11-29 18:29:35.536357
1,2,135,833,125,407,1274339,967,2021-05-08,2023-12-11,(259)745-1866x9314,1,0,1,1,2021-11-06,2022-01-12,0,0,null,Valid,2021-08-24 00:00:00.000000,2023-05-02 00:00:00.000000,2023-12-15 08:22:06.739675,2023-12-19 02:35:20.505310
1,1,384,878,850,199,1303779,8,2023-07-28,2023-09-16,242-482-6081,1,0,0,0,2023-01-29,2023-08-19,0,0,null,Suspicious,2023-08-29 00:00:00.000000,2022-10-02 00:00:00.000000,2022-06-07 07:53:56.115026,2022-08-20 05:31:54.161345
1,2,393,190,899,557,1309931,809,2023-11-05,2024-01-21,(674)488-3062x02158,0,0,1,1,2023-08-16,2022-05-16,0,0,null,Valid,2022-03-31 00:00:00.000000,2023-07-09 00:00:00.000000,2023-08-09 17:23:21.475220,2024-01-01 06:10:50.821177
1,3,562,547,979,976,1316008,805,2022-04-28,2023-11-28,001-403-806-2996x6190,1,1,1,1,2022-09-01,2021-04-26,0,0,null,Valid,2023-11-02 00:00:00.000000,2022-12-21 00:00:00.000000,2023-11-10 16:34:51.120385,2023-12-07 12:32:18.700729
1,2,457,515,691,935,1334428,51,2023-04-05,2023-06-02,734.711.2370x30384,1,0,0,1,2022-02-12,2021-12-05,0,0,null,Valid,2021-02-05 00:00:00.000000,2021-11-06 00:00:00.000000,2023-06-27 13:15:49.604596,2023-09-12 19:08:02.119771
1,2,972,909,980,220,1340249,439,2022-10-20,2023-09-03,+1-842-715-1151x35843,0,0,1,0,2022-12-24,2022-05-30,0,0,null,Invalid,2022-03-23 00:00:00.000000,2023-04-22 00:00:00.000000,2022-04-15 07:28:46.661500,2024-01-10 07:28:01.553174
1,3,341,958,166,45,1341344,175,2023-02-22,2023-06-11,001-572-660-4940,0,1,1,1,2022-09-15,2022-02-20,0,0,null,Invalid,2022-08-11 00:00:00.000000,2022-08-02 00:00:00.000000,2022-09-30 05:38:09.349575,2023-08-01 14:58:15.470881
1,3,684,760,612,413,1369975,75,2023-08-15,2023-11-01,327.519.8669,0,1,1,0,2021-10-28,2022-11-28,0,0,null,Valid,2022-08-22 00:00:00.000000,2023-10-27 00:00:00.000000,2021-06-09 14:29:58.289620,2022-11-25 19:57:10.262384
1,2,915,483,315,283,1370168,561,2021-09-14,2021-12-04,001-227-860-3286x919,0,0,1,0,2022-07-12,2022-12-12,0,0,null,Valid,2022-03-19 00:00:00.000000,2023-06-10 00:00:00.000000,2022-01-26 15:03:13.168656,2022-08-04 20:57:49.686784
1,3,8,613,605,763,1379657,422,2021-06-03,2022-07-19,897-980-4553x441,1,1,1,0,2023-03-24,2023-09-09,0,0,null,Valid,2022-08-04 00:00:00.000000,2022-01-10 00:00:00.000000,2021-03-27 04:55:12.020189,2023-05-03 02:37:29.868043
1,3,299,477,78,147,1380900,493,2023-11-19,2023-12-10,(549)535-7108x903,0,1,0,0,2022-12-05,2022-10-08,0,0,null,Invalid,2021-07-09 00:00:00.000000,2023-12-17 00:00:00.000000,2023-07-27 11:24:43.965079,2023-08-19 07:20:58.152863
1,2,995,587,738,167,1382565,763,2023-02-04,2023-10-15,001-859-258-5684x849,0,0,0,0,2022-10-18,2022-06-17,0,0,null,Valid,2021-11-24 00:00:00.000000,2022-01-17 00:00:00.000000,2022-01-26 12:25:31.570313,2023-04-06 20:02:02.375688
1,1,364,908,451,379,1389371,854,2022-12-21,2023-11-18,(888)328-9575x93312,0,1,0,0,2022-01-21,2021-07-05,0,0,null,Suspicious,2022-09-27 00:00:00.000000,2022-06-19 00:00:00.000000,2021-10-14 19:06:41.357467,2021-12-07 14:20:12.443379
1,2,919,287,398,800,1394201,626,2022-08-19,2023-07-24,001-521-803-2006x7514,0,0,0,0,2023-05-06,2021-02-22,0,0,null,Valid,2021-09-21 00:00:00.000000,2021-12-17 00:00:00.000000,2021-09-27 03:06:36.694025,2021-12-02 05:22:48.954794
1,2,439,75,865,986,1433885,937,2023-01-11,2023-05-04,752.942.6454,0,1,1,0,2021-04-22,2021-04-01,0,0,null,Valid,2023-07-16 00:00:00.000000,2023-09-10 00:00:00.000000,2021-01-28 04:57:47.646327,2023-01-18 12:14:54.417486
1,1,950,690,80,94,1443287,484,2022-06-24,2023-09-28,252.204.3719,0,1,0,1,2024-01-09,2021-06-11,0,0,null,Invalid,2023-09-06 00:00:00.000000,2022-05-07 00:00:00.000000,2023-11-07 17:31:00.862985,2023-11-28 21:46:46.267016
1,1,944,241,842,565,1448033,431,2021-06-16,2022-04-07,2902648827,1,1,1,0,2021-08-13,2021-07-03,0,0,null,Valid,2023-06-10 00:00:00.000000,2021-05-11 00:00:00.000000,2022-11-22 15:28:30.566297,2022-12-15 10:56:20.245405
1,2,293,990,981,50,1448917,873,2022-11-16,2022-12-23,(427)454-6286x2323,0,0,1,1,2023-04-03,2021-03-31,0,0,null,Valid,2021-08-25 00:00:00.000000,2022-08-28 00:00:00.000000,2023-04-21 00:09:43.181385,2023-09-11 10:36:53.773397
1,1,204,788,831,794,1449874,488,2021-09-28,2023-08-11,(913)856-3628x3069,1,0,0,1,2021-07-30,2023-02-22,0,0,null,Valid,2022-11-27 00:00:00.000000,2023-11-20 00:00:00.000000,2023-02-14 23:05:59.369084,2023-03-08 15:37:15.690264
1,1,141,314,193,6,1473751,918,2022-04-02,2022-07-24,+1-542-652-1822x11983,1,0,0,0,2021-03-08,2022-04-10,0,0,null,Valid,2022-06-26 00:00:00.000000,2023-06-01 00:00:00.000000,2022-02-15 12:55:38.514198,2022-03-23 05:17:08.108060
1,2,952,355,696,877,1476640,696,2021-02-04,2022-01-19,+1-548-950-0632,0,0,0,1,2023-06-30,2021-07-02,0,0,null,Valid,2023-04-02 00:00:00.000000,2023-08-25 00:00:00.000000,2021-08-27 10:54:01.781218,2023-07-11 09:56:43.719413
1,1,729,243,573,770,1478101,595,2022-02-07,2023-02-10,230.953.2572,1,1,0,0,2023-11-06,2021-06-23,0,0,null,Valid,2021-05-22 00:00:00.000000,2023-01-28 00:00:00.000000,2023-04-29 00:51:14.554359,2023-11-15 16:45:53.821732
1,1,630,160,293,336,1480691,980,2022-12-14,2023-11-21,001-756-693-0511x032,1,0,0,0,2023-05-22,2023-10-22,0,0,null,Valid,2023-12-27 00:00:00.000000,2023-12-23 00:00:00.000000,2023-10-23 17:32:18.992588,2024-01-06 03:43:59.737845
1,3,95,885,5,44,1484526,267,2021-05-25,2023-09-22,001-578-823-2898x4304,0,0,1,0,2021-10-13,2021-12-30,0,0,null,Valid,2022-09-25 00:00:00.000000,2023-11-24 00:00:00.000000,2023-01-10 01:38:02.749068,2023-06-25 07:18:41.891162
1,1,517,972,153,748,1488322,919,2022-11-09,2023-03-20,996-979-3078x5924,1,0,1,1,2023-03-29,2022-04-28,0,0,null,Suspicious,2022-04-13 00:00:00.000000,2021-03-10 00:00:00.000000,2021-06-22 06:53:08.787391,2022-11-18 13:57:50.948897
1,1,530,12,389,268,1489968,355,2024-01-12,2024-01-23,803.953.7091,0,0,0,1,2023-09-08,2022-07-06,0,0,null,Valid,2022-06-18 00:00:00.000000,2023-11-04 00:00:00.000000,2023-08-31 05:45:37.849366,2024-01-08 00:12:16.055171
1,1,41,742,252,420,1498109,714,2023-07-30,2023-10-29,586.221.7597x338,0,0,0,0,2023-10-04,2022-02-07,0,0,null,Valid,2023-07-06 00:00:00.000000,2022-01-02 00:00:00.000000,2023-06-17 01:10:44.683570,2023-10-09 14:35:17.735492
1,3,914,825,549,31,1506451,293,2023-08-05,2024-01-17,8363717909,0,1,1,0,2023-02-04,2022-02-25,0,0,null,Valid,2023-08-17 00:00:00.000000,2021-11-09 00:00:00.000000,2021-06-16 03:02:36.995993,2021-08-16 22:09:59.308342
1,3,869,632,431,593,1510945,510,2021-10-21,2022-09-12,(959)882-6124,1,1,0,1,2023-10-09,2024-01-08,0,0,null,Valid,2022-12-15 00:00:00.000000,2022-08-04 00:00:00.000000,2022-07-28 21:52:09.483259,2023-03-23 05:27:51.175196
1,1,608,367,239,577,1532365,123,2021-07-27,2023-03-07,572.313.7778,1,0,1,0,2022-11-23,2021-01-28,0,0,null,Valid,2023-08-12 00:00:00.000000,2023-02-09 00:00:00.000000,2023-01-03 20:52:15.667092,2023-09-23 16:56:41.080344
1,3,41,492,133,540,1542528,266,2022-07-06,2022-11-03,872-364-6818,1,0,0,1,2021-12-22,2022-01-25,0,0,null,Valid,2021-05-29 00:00:00.000000,2023-09-07 00:00:00.000000,2023-08-10 00:39:53.559538,2023-10-07 10:55:12.809411
1,2,131,566,64,57,1544561,159,2023-12-08,2024-01-08,+1-621-947-9361x697,1,1,1,1,2023-02-20,2023-01-28,0,0,null,Valid,2023-12-04 00:00:00.000000,2021-02-27 00:00:00.000000,2023-06-13 23:33:27.824991,2023-08-27 01:09:35.336465
1,1,952,368,520,773,1545246,800,2023-08-19,2023-10-23,001-963-668-3347x7070,0,1,0,1,2023-11-06,2023-08-06,0,0,null,Valid,2023-11-29 00:00:00.000000,2024-01-14 00:00:00.000000,2023-02-10 21:37:18.017181,2023-10-29 20:41:40.822830
1,2,516,567,696,25,1554577,114,2021-12-25,2023-06-10,488-356-3398x821,0,1,1,1,2023-02-03,2023-01-06,0,0,null,Valid,2021-08-20 00:00:00.000000,2021-07-21 00:00:00.000000,2021-02-17 23:36:56.871886,2021-06-14 11:16:05.377240
1,3,752,663,429,983,1555223,883,2023-12-16,2024-01-19,525-505-0459,1,0,1,0,2023-01-21,2021-02-09,0,0,null,Valid,2023-12-24 00:00:00.000000,2023-11-03 00:00:00.000000,2023-08-23 14:13:19.224540,2023-11-07 03:43:10.659606
1,2,2,652,20,541,1570354,706,2022-04-15,2023-02-12,+1-524-957-1252x36993,1,0,1,1,2023-05-18,2022-03-14,0,0,null,Valid,2023-11-15 00:00:00.000000,2022-02-25 00:00:00.000000,2021-05-08 11:14:45.438682,2021-09-14 04:35:30.551003
1,1,363,452,217,647,1571595,11,2023-02-08,2023-12-23,421.290.0965x012,1,1,0,1,2023-12-09,2022-10-07,0,0,null,Valid,2022-07-25 00:00:00.000000,2021-05-09 00:00:00.000000,2023-02-15 19:11:54.374128,2023-12-25 17:03:28.439563
1,2,133,635,285,911,1605987,226,2022-12-06,2023-07-02,(616)836-2861,1,0,1,1,2023-06-07,2023-10-27,0,0,null,Invalid,2021-12-11 00:00:00.000000,2021-11-07 00:00:00.000000,2023-08-07 04:45:44.522416,2023-11-13 07:48:43.611325
1,1,17,796,921,550,1611090,765,2022-03-19,2022-04-09,931.639.9506,0,1,0,1,2023-12-14,2023-10-14,0,0,null,Valid,2021-04-11 00:00:00.000000,2023-08-06 00:00:00.000000,2023-11-06 01:21:53.417607,2023-12-09 12:57:45.612689
1,2,581,460,967,570,1613071,551,2023-06-04,2023-12-13,978.823.1584x40692,0,0,1,0,2024-01-18,2023-05-29,0,0,null,Valid,2023-10-11 00:00:00.000000,2021-02-05 00:00:00.000000,2022-02-07 20:40:52.268326,2023-05-31 03:17:59.013450
1,1,333,43,306,871,1615924,15,2022-06-10,2022-06-13,299-730-8783x79734,0,1,0,0,2023-05-20,2023-02-02,0,0,null,Valid,2021-08-06 00:00:00.000000,2021-04-06 00:00:00.000000,2023-07-03 08:33:58.621994,2023-08-19 08:54:52.580803
1,3,299,336,560,284,1616035,92,2022-03-02,2023-05-20,575-678-0675x140,1,1,1,1,2022-02-01,2023-06-23,0,0,null,Valid,2023-08-30 00:00:00.000000,2024-01-03 00:00:00.000000,2022-12-17 17:03:59.761416,2023-09-11 10:19:30.216203
1,3,668,407,206,530,1616541,288,2023-12-08,2024-01-03,(270)766-6485,1,0,0,1,2023-04-12,2021-08-05,0,0,null,Valid,2023-08-29 00:00:00.000000,2024-01-09 00:00:00.000000,2023-05-12 07:23:25.168153,2023-06-12 13:10:47.156207
1,1,582,533,685,835,1621868,297,2022-05-14,2023-05-26,001-911-217-3335,0,1,1,1,2023-05-09,2021-02-27,0,0,null,Valid,2021-04-23 00:00:00.000000,2022-09-26 00:00:00.000000,2023-04-18 00:30:47.678961,2023-09-15 20:55:33.035561
1,1,565,225,395,780,1629568,132,2023-09-12,2023-10-23,+1-331-628-2954x2926,1,1,1,0,2023-09-07,2022-03-05,0,0,null,Valid,2021-06-16 00:00:00.000000,2024-01-06 00:00:00.000000,2023-10-30 05:09:03.847991,2023-12-01 03:07:22.859526
1,2,550,169,775,46,1632570,640,2022-12-21,2023-08-26,(368)313-8761x653,0,0,0,1,2022-03-05,2022-04-19,0,0,null,Valid,2023-06-25 00:00:00.000000,2023-04-23 00:00:00.000000,2023-04-23 13:22:35.227776,2023-12-19 17:51:40.433073
1,3,43,471,878,566,1632588,117,2023-02-03,2023-03-16,611-902-3785,0,0,0,0,2023-09-21,2022-07-27,0,0,null,Invalid,2022-09-28 00:00:00.000000,2022-11-27 00:00:00.000000,2022-01-15 05:51:50.197235,2023-05-12 13:45:35.506820
1,3,158,642,657,841,1637127,683,2022-08-25,2023-10-21,001-395-447-2685x960,1,0,1,0,2021-06-01,2023-11-11,0,0,null,Valid,2023-01-18 00:00:00.000000,2023-04-15 00:00:00.000000,2021-08-27 00:56:08.684724,2022-05-26 21:00:19.593055
1,3,685,422,108,889,1645592,468,2022-10-14,2023-01-22,7365834881,1,1,0,1,2022-06-28,2022-03-14,0,0,null,Valid,2021-04-20 00:00:00.000000,2021-12-31 00:00:00.000000,2023-02-09 01:31:18.557458,2023-03-12 04:15:37.215796
1,3,786,241,227,175,1649054,584,2021-12-16,2023-04-29,001-584-319-6060,1,0,0,0,2023-02-15,2022-03-19,0,0,null,Valid,2021-02-02 00:00:00.000000,2021-10-19 00:00:00.000000,2022-12-17 12:09:35.986566,2023-11-28 11:24:12.352705
1,1,247,566,765,585,1674578,409,2021-08-26,2024-01-15,(992)408-3137,0,0,0,1,2023-06-01,2022-09-25,0,0,null,Valid,2021-12-11 00:00:00.000000,2022-09-25 00:00:00.000000,2021-02-12 06:45:00.488183,2022-07-28 04:20:51.623047
1,1,710,206,997,412,1693957,436,2021-04-15,2021-09-27,405.293.1368x943,0,1,1,1,2023-09-25,2023-04-12,0,0,null,Valid,2023-02-01 00:00:00.000000,2021-01-28 00:00:00.000000,2021-02-10 00:35:41.083474,2023-09-14 14:06:19.444477
1,1,187,766,650,494,1700555,707,2021-07-06,2023-12-24,+1-750-868-8009x1553,1,1,0,1,2023-03-22,2021-01-31,0,0,null,Suspicious,2021-03-21 00:00:00.000000,2023-04-26 00:00:00.000000,2021-02-01 16:25:41.754560,2021-08-09 19:27:08.352917
1,2,219,526,18,260,1712933,937,2021-12-12,2022-06-08,474.601.3410,0,1,0,1,2021-05-21,2022-01-16,0,0,null,Invalid,2022-03-11 00:00:00.000000,2021-03-02 00:00:00.000000,2022-03-06 20:00:54.822282,2023-07-29 21:47:25.029303
1,1,921,939,676,837,1725148,566,2021-04-29,2021-05-16,469-981-7373x4523,0,0,1,1,2023-03-20,2022-09-29,0,0,null,Valid,2021-03-27 00:00:00.000000,2021-03-29 00:00:00.000000,2021-03-13 05:20:16.561062,2022-05-01 11:10:18.629279
1,2,642,798,422,354,1733411,647,2023-07-04,2023-11-08,279.521.0452x1485,1,0,0,0,2023-10-02,2023-09-05,0,0,null,Valid,2021-03-30 00:00:00.000000,2021-09-07 00:00:00.000000,2022-08-15 02:52:32.303084,2022-12-09 23:56:32.710283
